epoch,train_loss,train_Valence_CCC,train_Valence_Pearson,train_Valence_R2,train_Valence_RMSE,train_Arousal_CCC,train_Arousal_Pearson,train_Arousal_R2,train_Arousal_RMSE,train_CCC_mean,val_Valence_CCC,val_Valence_Pearson,val_Valence_R2,val_Valence_RMSE,val_Arousal_CCC,val_Arousal_Pearson,val_Arousal_R2,val_Arousal_RMSE,val_CCC_mean
11,0.02709495933932437,0.6968661357244696,0.7603788857564899,0.5565231272960007,0.15940416395672358,0.8319839688345285,0.8552392412726751,0.7084361254648814,0.150458887741841,0.7644250522794991,0.26907378795680204,0.32864547807040795,0.04030440938777258,0.22573786656967015,0.6974017971582298,0.717286692191356,0.45689670982871,0.19462530304430234,0.4832377925575159
12,0.02799677100324411,0.7451717483287553,0.7938424870971212,0.579331383751559,0.15525093705675302,0.858070393228847,0.8685477161910363,0.7321785551126514,0.14420279061279728,0.8016210707788012,0.3318794322742516,0.3873231151303001,0.05649421579226088,0.22382569929487536,0.7111901538176704,0.7223469082290763,0.44349704642761023,0.19701161072630832,0.521534793045961
13,0.026342144313221155,0.7673648054886957,0.7917154434110236,0.6227939618961136,0.1470122389224538,0.8520856801170883,0.8876066038979352,0.7612426112303541,0.13615368524937776,0.809725242802892,0.34138700159031876,0.38760339228627344,0.09820322051025565,0.21882251567005379,0.6859838382562787,0.7181450912544243,0.49297038505096014,0.18805061073737842,0.5136854199232987
14,0.024942470177973745,0.7510213317451773,0.803551276911312,0.5909905678210297,0.15308436440915443,0.8555492023227504,0.883955824917703,0.766065508277342,0.1347715181072699,0.8032852670339639,0.314873598003602,0.3769710707150654,0.023262521632089306,0.22773332795787088,0.681910261097326,0.7068846646551232,0.4884634117771016,0.1888845501545254,0.49839192955046396
15,0.026381281114393664,0.7956048526024911,0.8017329534439775,0.6360821600071587,0.14439955230182258,0.8738058826119436,0.8865209981357844,0.7713091218143906,0.13325251409634567,0.8347053676072174,0.37088444218983935,0.3974684990897186,0.0717932039937984,0.22200361096828938,0.7163475137254899,0.7284674962346316,0.4810174638946576,0.1902542893564324,0.5436159779576646
16,0.024756425184794286,0.7918775287716131,0.8102702606835719,0.6501724838068093,0.14157649520864873,0.8778744840897376,0.8823887528868486,0.7773325711884647,0.13148594671924962,0.8348760064306753,0.32576893495446757,0.3508045224389439,0.012080514410182763,0.22903320067867672,0.707466726147691,0.7106054396208794,0.45683014417198864,0.19463722984018156,0.5166178305510793
17,0.024824038032047486,0.770772917399202,0.8145060606765856,0.6105123173535607,0.14938639178578758,0.830160126133056,0.8707760240163968,0.6986819758994705,0.15295495338875412,0.800466521766129,0.28936952249435055,0.3395493327691748,-0.021508923011877235,0.2328942406737063,0.6565572981714424,0.6997026520861198,0.40869258401893904,0.20307887450348727,0.47296341033289646
18,0.023292215025988043,0.8047010405472896,0.8106917311308676,0.6516687694442416,0.141273394577451,0.8828625601253657,0.8867968688861424,0.7657607113047221,0.1348592875055376,0.8437818003363277,0.3851794272996693,0.40801032552406624,0.07436639600989359,0.22169567615009134,0.7114706472986405,0.7161550492050539,0.40575029978579047,0.20358349722921695,0.5483250372991549
19,0.02315759690572864,0.7621485530926798,0.8285203980056536,0.5772298612792099,0.15563824533098053,0.8477386573348432,0.8947692402014749,0.726918268278141,0.1456120495162462,0.8049436052137615,0.3163172186884502,0.3763978780810094,-0.006558531116793054,0.23118368584993867,0.6850623148219854,0.7212838333958245,0.42993832856086056,0.1993971771854565,0.5006897667552178
20,0.02123780544709912,0.8272476752179624,0.8530420329191837,0.7191071785434398,0.12686285882914516,0.8640665265540151,0.9056283263321473,0.7595816661108001,0.13662644938665278,0.8456571008859888,0.31162300964641915,0.35617173611223446,0.06851471820072541,0.2223953308574672,0.6846960900749025,0.7198342577166622,0.4483796063306388,0.19614545163397132,0.4981595498606608
